date,year,month,site_region,commissioning_date_yyyymm,planned_uptime_in_percent,planned_energy_from_pv_in_kwh,planned_energy_from_hydro_in_kwh,planned_energy_from_dg_in_kwh,planned_total_energy_produced_in_kwh,planned_fuel_consumption_liters,expected_energy_from_pv_in_kwh,actual_irradiation_w2,actual_uptime_in_percent,actual_energy_from_pv_kwh,actual_energy_from_hydro_kwh,actual_energy_from_dg_kwh,actual_total_energy_produced_in_kwh,actual_fuel_consumption_liters,actual_energy_exported_to_dn_kwh,actual_ref,actual_ur,actual_distribution_losses,actual_energy_consumption_kwh
2020-08-20,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,4778,157.31,100,1255,0,0,1255,0,1039,100,19,-100,NA
2020-08-21,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,4201,138.29,100,1180,0,0,1180,0,1046,100,20,-100,NA
2020-08-22,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,5023,165.38,100,1229,0,0,1229,0,1016,100,19,-100,NA
2020-08-23,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,7145,235.24,100,1195,0,0,1195,0,1021,100,19,-100,NA
2020-08-24,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,4076,134.18,100,1195,0,0,1195,0,1009,100,19,-100,NA
2020-08-25,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,4757,156.62,100,1215,0,0,1215,0,1054,100,20,-100,NA
2020-08-26,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,6225,204.94,100,1204,0,0,1204,0,1028,100,19,-100,NA
2020-08-27,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,6505,214.17,100,1219,0,0,1219,0,1008,100,19,-100,NA
2020-08-28,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,5633,185.45,100,1216,0,0,1216,0,1017,100,19,-100,NA
2020-08-29,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,4101,135.02,100,1147,0,0,1147,0,978,100,18,-100,NA
2020-08-30,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,4381,144.23,100,1225,0,0,1225,0,1026,100,19,-100,NA
2020-08-31,2020,8,S1,Feb-2020,100,4095,0,1696,5791,475,3754,123.59,100,1196,0,0,1196,0,1029,100,19,-100,NA
2020-09-01,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,6046,199.06,100,1182,0,0,1182,0,997,100,19,-100,NA
2020-09-02,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,7830,257.79,100,809,0,606.1,1415.1,79,930,57,17,-100,NA
2020-09-03,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,7460,245.58,100,17,0,770.3,787,161,997,2,19,-100,NA
2020-09-04,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,5738,188.92,100,1078,0,4.9,1083,0,1054,100,20,-100,NA
2020-09-05,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,6611,217.64,100,1172,0,0,1172,0,1041,100,20,-100,NA
2020-09-06,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,2571,84.63,100,1007,0,0,1007,0,1027,100,19,-100,NA
2020-09-07,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,2207,72.66,100,935,0,0,935,0,1043,100,20,-100,NA
2020-09-08,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,4514,148.6,100,1111,0,0,1111,0,1055,100,20,-100,NA
2020-09-09,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,4706,154.94,100,1033,0,0,1033,0,1064,100,20,-100,NA
2020-09-10,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,7470,245.94,100,NA,0,0,0,0,1054,NA,20,-100,NA
2020-09-11,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,6229,205.08,100,1177,0,0,1177,0,1051,100,20,-100,NA
2020-09-12,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,2055,67.64,100,985,0,0,985,0,1076,100,20,-100,NA
2020-09-13,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,5899,194.19,100,1055,0,0,1055,0,1081,100,20,-100,NA
2020-09-14,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,6123,201.57,100,1172,0,4.1,1176,0,1086,100,20,-100,NA
2020-09-15,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,7256,238.89,100,1132,0,235.5,1368,45,1078,83,20,-100,NA
2020-09-16,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,5030,165.59,100,1074,0,0,1074,0,1079,100,20,-100,NA
2020-09-17,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,8068,265.6,100,1196,0,247.4,1443,47,1088,83,20,-100,NA
2020-09-18,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,8247,271.52,100,1255,0,0,1255,0,1084,100,20,-100,NA
2020-09-19,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,7035,231.6,100,1220,0,0,1220,0,1073,100,20,-100,NA
2020-09-20,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,5295,174.31,100,1032,0,0,1032,0,1093,100,20,-100,NA
2020-09-21,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,5529,182.04,100,1085,0,178,1263,57,1048,86,20,-100,NA
2020-09-22,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,6043,198.93,100,928,0,136.2,1064,42,1099,87,21,-100,NA
2020-09-23,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,3285,108.15,100,1300,0,200.2,1500,62,1121,87,21,-100,NA
2020-09-24,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,6669,219.55,100,1264,0,0,1264,0,1126,100,21,-100,NA
2020-09-25,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,4068,133.91,100,1184,0,0,1184,0,1087,100,20,-100,NA
2020-09-26,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,5062,166.64,100,1064,0,267.8,1332,82,1140,80,21,-100,NA
2020-09-27,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,6997,230.35,100,1149,0,0,1149,0,1114,100,21,-100,NA
2020-09-28,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,5579,183.68,100,1171,0,326.8,1498,102,1138,78,21,-100,NA
2020-09-29,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,5170,170.2,100,1280,0,5.2,1285,0,1146,100,21,-100,NA
2020-09-30,2020,9,S1,Feb-2020,100,4095,0,1696,5791,475,6459,212.63,100,1312,0,0,1312,0,1141,100,21,-100,NA
2020-10-01,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,4195,138.1,100,1145,0,0,1145,0,1134,100,21,-100,NA
2020-10-02,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,7789,256.41,100,1137,0,312.1,1449,60,1110,78,21,-100,NA
2020-10-03,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,6630,218.28,100,1124,0,4.3,1128,0,1108,100,21,-100,NA
2020-10-04,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,4746,156.26,100,1237,0,262,1499,84,1128,83,21,-100,NA
2020-10-05,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,8605,283.3,100,1321,0,0,1321,0,1137,100,21,-100,NA
2020-10-06,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,6243,205.52,100,1261,0,0,1261,0,1151,100,22,-100,NA
2020-10-07,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,4983,164.05,100,1155,0,5.2,1160,0,1180,100,22,-100,NA
2020-10-08,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,10460,344.37,100,1070,0,307.6,1378,59,702,78,13,-100,NA
2020-10-09,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,2934,96.6,100,1627,0,4.5,1632,0,1627,100,31,-100,NA
2020-10-10,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,6704,220.71,100,1125,0,0,1125,0,1165,100,22,-100,NA
2020-10-11,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,7756,255.34,100,1083,0,9.7,1093,0,981,99,18,-100,NA
2020-10-12,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,5507,181.29,100,1196,0,4.6,1201,0,1059,100,20,-100,NA
2020-10-13,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,3996,131.54,100,1097,0,251.5,1349,48,1158,81,22,-100,NA
2020-10-14,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,5603,184.46,100,1207,0,218.3,1425,41,1124,85,21,-100,NA
2020-10-15,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,8026,264.23,100,1217,0,0,1217,0,1151,100,22,-100,NA
2020-10-16,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,7188,236.64,100,1290,0,0,1290,0,1159,100,22,-100,NA
2020-10-17,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,5981,196.92,100,1171,0,233,1404,44,1132,83,21,-100,NA
2020-10-18,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,4688,154.34,100,1214,0,0,1214,0,1172,100,22,-100,NA
2020-10-19,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,6054,199.3,100,1244,0,293.2,1537,54,1147,81,22,-100,NA
2020-10-20,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,4414,145.32,100,1196,0,0,1196,0,1171,100,22,-100,NA
2020-10-21,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,2864,94.28,100,1176,0,0,1176,0,1180,100,22,-100,NA
2020-10-22,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,5271,173.54,100,1132,0,317.4,1449,61,1168,78,22,-100,NA
2020-10-23,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,7328,241.25,100,1164,0,259.4,1423,50,1118,82,21,-100,NA
2020-10-24,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,8709,286.7,100,1191,0,0,1191,0,1064,100,20,-100,NA
2020-10-25,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,4185,137.78,100,1150,0,0,1150,0,1133,100,21,-100,NA
2020-10-26,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,5359,176.42,100,1176,0,320.7,1497,60,1082,79,20,-100,NA
2020-10-27,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,5115,168.38,100,1126,0,5.2,1131,0,1091,100,20,-100,NA
2020-10-28,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,4531,149.16,100,1242,0,0,1242,0,1145,100,21,-100,NA
2020-10-29,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,4327,142.44,100,1103,0,279.7,1383,52,1161,80,22,-100,NA
2020-10-30,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,2489,81.94,100,1123,0,258.1,1381,47,1205,81,23,-100,NA
2020-10-31,2020,10,S1,Feb-2020,100,4095,0,1696,5791,475,3218,105.95,100,1123,0,0,1123,0,1159,100,22,-100,NA
2020-11-01,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,6755,222.38,100,1305,0,319.2,1624,60,1166,80,22,-100,NA
2020-11-02,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,5999,197.5,100,1284,0,30.5,1315,0,1180,98,22,-100,NA
2020-11-03,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,8814,290.18,100,1302,0,11.8,1314,0,1182,99,22,-100,NA
2020-11-04,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,4524,148.94,100,1150,0,231.8,1382,42,1202,83,23,-100,NA
2020-11-05,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,4314,142.02,100,1245,0,20.1,1265.1,0,1212,98,23,-100,NA
2020-11-06,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,2631,86.62,100,981,0,326.2,1307,60,1201,75,23,-100,NA
2020-11-07,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,7041,231.81,100,1335,0,355.1,1690,61,1249,79,23,-100,NA
2020-11-08,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,7546,248.43,100,1382,0,36.7,1419,0,1273,97,24,-100,NA
2020-11-09,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,6837,225.08,100,1237,0,54.5,1292,2,1265,96,24,-100,NA
2020-11-10,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,3596,118.4,100,1212,0,367.3,1579,61,1235,77,23,-100,NA
2020-11-11,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,4267,140.47,100,1139,0,62.3,1201,0,1261,95,24,-100,NA
2020-11-12,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,6733,221.67,100,1309,0,386,1695,61,1250,77,23,-100,NA
2020-11-13,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,5826,191.79,100,1341,0,62,1403,0,1253,96,23,-100,NA
2020-11-14,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,6049,199.15,100,1314,0,72.6,1387,0,1274,95,24,-100,NA
2020-11-15,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,4734,155.85,100,1185,0,234.6,1420,44,1199,83,22,-100,NA
2020-11-16,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,6227,204.99,100,1311,0,45.6,1357,0,1230,97,23,-100,NA
2020-11-17,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,6021,198.21,100,1211,0,123,1334,33,1262,91,24,-100,NA
2020-11-18,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,5893,194.01,100,2403,0,287.7,2691,55,1270,89,24,-100,NA
2020-11-19,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,5158,169.81,100,1620,0,0,1620,0,1306,100,24,-100,NA
2020-11-20,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,5786,190.5,100,1507,0,0,1507,0,1320,100,25,-100,NA
2020-11-21,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,5068,166.85,100,1473,0,0,1473,0,1325,100,25,-100,NA
2020-11-22,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,6317,207.96,100,1675,0,0,1675,0,1326,100,25,-100,NA
2020-11-23,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,8402,276.62,100,1682,0,0,1682,0,1454,100,27,-100,NA
2020-11-24,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,4271,140.61,100,1860,0,0,1860,0,1401,100,26,-100,NA
2020-11-25,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,2807,92.42,100,1618,0,0,1618,0,1407,100,26,-100,NA
2020-11-26,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,7179,236.36,100,1613,0,0,1613,0,1337,100,25,-100,NA
2020-11-27,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,7793,256.55,100,1493,0,0,1493,0,1307,100,25,-100,NA
2020-11-28,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,6345,208.9,100,1464,0,0,1464,0,1332,100,25,-100,NA
2020-11-29,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,2609,85.88,100,1571,0,5.3,1576,0,1287,100,24,-100,NA
2020-11-30,2020,11,S1,Feb-2020,100,4095,0,1696,5791,475,7196,236.89,100,1574,0,0,1574,0,1403,100,26,-100,NA
2020-12-01,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,8979,295.59,100,1732,0,0,1732,0,1369,100,26,-100,NA
2020-12-02,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,3939,129.69,100,1604,0,0,1604,0,1366,100,26,-100,NA
2020-12-03,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,3069,101.02,100,1614,0,0,1614,0,1411,100,26,-100,NA
2020-12-04,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,3599,118.48,100,1624,0,0,1624,0,1377,100,26,-100,NA
2020-12-05,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,4223,139.04,100,1474,0,0,1474,0,1249,100,23,-100,NA
2020-12-06,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,7450,245.28,100,1529,0,0,1529,0,1339,100,25,-100,NA
2020-12-07,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,6271,206.46,100,1516,0,0,1516,0,1387,100,26,-100,NA
2020-12-08,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,6813,224.3,100,1751,0,0,1751,0,1416,100,27,-100,NA
2020-12-09,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,5570,183.37,100,1696,0,0,1696,0,1451,100,27,-100,NA
2020-12-10,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,7136,234.94,100,1655,0,0,1655,0,1430,100,27,-100,NA
2020-12-11,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,7616,250.74,100,1741,0,0,1741,0,1420,100,27,-100,NA
2020-12-12,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,7289,239.98,100,1642,0,0,1642,0,1386,100,26,-100,NA
2020-12-13,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,5942,195.62,100,1607,0,0,1607,0,1390,100,26,-100,NA
2020-12-14,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,6434,211.83,100,1695,0,0,1695,0,1409,100,26,-100,NA
2020-12-15,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,8150,268.32,100,1702,0,0,1702,0,1441,100,27,-100,NA
2020-12-16,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,8153,268.42,100,1766,0,0,1766,0,1480,100,28,-100,NA
2020-12-17,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,5559,183.02,100,1704,0,0,1704,0,1498,100,28,-100,NA
2020-12-18,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,2456,80.85,100,1519,0,0,1519,0,1351,100,25,-100,NA
2020-12-19,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,2902,95.54,100,1889,0,0,1889,0,1540,100,29,-100,NA
2020-12-20,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,3199,105.3,100,1699,0,0,1699,0,1475,100,28,-100,NA
2020-12-21,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,4006,131.88,100,1787,0,0,1787,0,1535,100,29,-100,NA
2020-12-22,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,7066,232.64,100,1641,0,0,1641,0,1520,100,28,-100,NA
2020-12-23,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,8191,269.66,100,1941,0,0,1941,0,1557,100,29,-100,NA
2020-12-24,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,5946,195.74,100,1836,0,0,1836,0,1628,100,31,-100,NA
2020-12-25,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,5663,186.45,100,1823,0,0,1823,0,1541,100,29,-100,NA
2020-12-26,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,7064,232.55,100,1763,0,0,1763,0,1542,100,29,-100,NA
2020-12-27,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,5789,190.58,100,1742,0,0,1742,0,1517,100,28,-100,NA
2020-12-28,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,6901,227.2,100,1766,0,0,1766,0,1564,100,29,-100,NA
2020-12-29,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,5248,172.76,100,1848,0,0,1848,0,1590,100,30,-100,NA
2020-12-30,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,6895,226.98,100,1841,0,0,1841,0,1618,100,30,-100,NA
2020-12-31,2020,12,S1,Feb-2020,100,4095,0,1696,5791,475,4710,155.07,100,1929,0,0,1929,0,1729,100,32,-100,NA
2021-01-01,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,4018,132.27,100,1865,0,0,1865,0,1533,100,29,-100,NA
2021-01-02,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,2767,91.08,100,1793,0,0,1793,0,1580,100,30,-100,NA
2021-01-03,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,6286,206.96,100,1781,0,0,1781,0,1572,100,29,-100,NA
2021-01-04,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,5697,187.54,100,1896,0,0,1896,0,1667,100,31,-100,NA
2021-01-05,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,6984,229.94,100,1962,0,0,1962,0,1636,100,31,-100,NA
2021-01-06,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,5577,183.61,100,1934,0,0,1934,0,1696,100,32,-100,NA
2021-01-07,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,8139,267.94,100,1932,0,0,1932,0,1685,100,32,-100,NA
2021-01-08,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,5970,196.54,100,1923,0,0,1923,0,1669,100,31,-100,NA
2021-01-09,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,3715,122.32,100,1881,0,0,1881,0,1634,100,31,-100,NA
2021-01-10,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,5269,173.47,100,1969,0,0,1969,0,1572,100,29,-100,NA
2021-01-11,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,4114,135.43,100,1926,0,0,1926,0,1752,100,33,-100,NA
2021-01-12,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,4655,153.25,100,2116,0,0,2116,0,1794,100,34,-100,NA
2021-01-13,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,2922,96.21,100,2109,0,0,2109,0,1802,100,34,-100,NA
2021-01-14,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,2636,86.79,100,1778,0,0,1778,0,1789,100,34,-100,NA
2021-01-15,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,1803,59.37,100,1457,0,0,1457,0,1884,100,35,-100,NA
2021-01-16,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,3302,108.72,100,2600,0,0,2600,0,1801,100,34,-100,NA
2021-01-17,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,5617,184.91,100,2477,0,0,2477,0,1772,100,33,-100,NA
2021-01-18,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,6887,226.73,100,2086,0,0,2086,0,1903,100,36,-100,NA
2021-01-19,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,4137,136.21,100,2109,0,0,2109,0,1772,100,33,-100,NA
2021-01-20,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,2813,92.61,100,2103,0,0,2103,0,1849,100,35,-100,NA
2021-01-21,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,5715,188.14,100,2137,0,0,2137,0,1897,100,36,-100,NA
2021-01-22,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,5920,194.89,100,2123,0,0,2123,0,1832,100,34,-100,NA
2021-01-23,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,4118,135.56,100,1870,0,0,1870,0,1844,100,35,-100,NA
2021-01-24,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,4927,162.21,100,2088,0,7,2095,2,1647,100,31,-100,NA
2021-01-25,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,5610,184.7,100,2141,0,0,2141,0,1896,100,36,-100,NA
2021-01-26,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,3736,123.01,100,2081,0,0,2081,0,1808,100,34,-100,NA
2021-01-27,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,6912,227.54,100,2125,0,0,2125,0,1825,100,34,-100,NA
2021-01-28,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,5902,194.3,100,2095,0,0,2095,6,1851,100,35,-100,NA
2021-01-29,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,7662,252.23,100,2116,0,1,2117,0,1814,100,34,-100,NA
2021-01-30,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,6195,203.95,100,2022,0,36.9,2059,36,1860,98,35,-100,NA
2021-01-31,2021,1,S1,Feb-2020,100,4095,0,1696,5791,475,6939,228.44,95.83,2029,0,0,2029,0,1714,100,32,-100,NA
2021-02-01,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,5589,183.99,100,2232,0,0,2232,0,1967,100,37,-100,NA
2021-02-02,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,7475,246.09,100,2199,0,0,2199,0,1882,100,35,-100,NA
2021-02-03,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,6438,211.96,100,2119,0,0,2119,0,1906,100,36,-100,NA
2021-02-04,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,3962,130.43,100,2169,0,0,2169,0,1882,100,35,-100,NA
2021-02-05,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,4929,162.28,100,1974,0,0,1974,0,1911,100,36,-100,NA
2021-02-06,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,4849,159.63,100,2252,0,0,2252,0,1926,100,36,-100,NA
2021-02-07,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,5500,181.07,100,2239,0,0,2239,0,1870,100,35,-100,NA
2021-02-08,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,4147,136.54,100,2098,0,0,2098,0,1999,100,37,-100,NA
2021-02-09,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,7332,241.39,100,2567,0,0,2567,0,2021,100,38,-100,NA
2021-02-10,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,2990,98.42,100,2240,0,0,2240,0,1940,100,36,-100,NA
2021-02-11,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,2977,98,100,2184,0,0,2184,0,1960,100,37,-100,NA
2021-02-12,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,4315,142.07,100,2254,0,0,2254,0,1932,100,36,-100,NA
2021-02-13,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,3099,102.02,100,1976,0,0,1976,0,1894,100,36,-100,NA
2021-02-14,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,3919,129.03,100,2326,0,0,2326,0,2000,100,37,-100,NA
2021-02-15,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,5088,167.5,100,2418,0,0,2418,0,2157,100,40,-100,NA
2021-02-16,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,6723,221.32,100,2655,0,0,2655,0,2178,100,41,-100,NA
2021-02-17,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,4568,150.4,100,2561,0,0,2561,0,2231,100,42,-100,NA
2021-02-18,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,4739,156.01,100,2370,0,0,2370,6,2202,100,41,-100,NA
2021-02-19,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,7231,238.05,100,2702,0,0,2702,0,2186,100,41,-100,NA
2021-02-20,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,4671,153.79,100,2383,0,0,2383,0,2163,100,41,-100,NA
2021-02-21,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,5453,179.51,100,2368,0,0,2368,0,2044,100,38,-100,NA
2021-02-22,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,5129,168.84,100,2605,0,0,2605,0,2277,100,43,-100,NA
2021-02-23,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,4448,146.43,100,2533,0,5,2538,2,2200,100,41,-100,NA
2021-02-24,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,3849,126.72,100,2682,0,0,2682,0,2277,100,43,-100,NA
2021-02-25,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,7425,244.45,100,2594,0,0,2594,0,2246,100,42,-100,NA
2021-02-26,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,5286,174.01,100,2519,0,0,2519,0,2247,100,42,-100,NA
2021-02-27,2021,2,S1,Feb-2020,100,4095,0,1696,5791,475,4955,163.14,100,2496,0,0,2496,0,2199,100,41,-100,NA
